film_id,nat_title,tag_id,tag_name
ES2018_001,El mejor verano de mi vida,2412,precarity
ES2018_001,El mejor verano de mi vida,2423,self-employment
ES2018_001,El mejor verano de mi vida,2213,fatherhood
ES2018_001,El mejor verano de mi vida,2231,homosociality
ES2018_001,El mejor verano de mi vida,2322,rural
ES2018_001,El mejor verano de mi vida,2411,wealth
ES2018_001,El mejor verano de mi vida,1151,holiday
ES2018_001,El mejor verano de mi vida,2124,well-being
ES2018_001,El mejor verano de mi vida,1201,de-ageing
ES2018_001,El mejor verano de mi vida,2241,marriage
ES2018_001,El mejor verano de mi vida,2244,separation
ES2018_001,El mejor verano de mi vida,1141,may-december
ES2018_001,El mejor verano de mi vida,2243,romance
ES2018_001,El mejor verano de mi vida,2334,homelessness
ES2018_001,El mejor verano de mi vida,2421,high rank employment
ES2018_001,El mejor verano de mi vida,2423,self-employment
ES2018_001,El mejor verano de mi vida,3120,fraud
ES2018_001,El mejor verano de mi vida,3411,class conflict
ES2018_001,El mejor verano de mi vida,3424,body norms
ES2018_002,La tribu,2212,motherhood
ES2018_002,La tribu,2422,low rank employment
ES2018_002,La tribu,2121,caregiving
ES2018_002,La tribu,2231,homosociality
ES2018_002,La tribu,2234,intergenerational friendship
ES2018_002,La tribu,3411,class conflict
ES2018_002,La tribu,2124,well-being
ES2018_002,La tribu,1121,new start
ES2018_002,La tribu,2248,celibacy
ES2018_002,La tribu,2252,desire
ES2018_002,La tribu,2321,urban
ES2018_002,La tribu,2331,independent home
ES2018_002,La tribu,2412,precarity
ES2018_002,La tribu,2434,daily routine
ES2018_003,Todos lo saben,2322,rural
ES2018_003,Todos lo saben,2213,fatherhood
ES2018_003,Todos lo saben,2112,disability
ES2018_003,Todos lo saben,2241,marriage
ES2018_003,Todos lo saben,1122,return home
ES2018_003,Todos lo saben,2423,self-employment
ES2018_003,Todos lo saben,2263,abuse
ES2018_003,Todos lo saben,2222,extended family
ES2018_003,Todos lo saben,2231,homosociality
ES2018_003,Todos lo saben,2261,grief
ES2018_003,Todos lo saben,2312,personal memory
ES2018_003,Todos lo saben,2313,personal trauma
ES2018_003,Todos lo saben,2331,independent home
ES2018_003,Todos lo saben,2223,multigenerational family
ES2018_003,Todos lo saben,3150,crime
ES2018_004,Ola de crímenes,2422,low rank employment
ES2018_004,Ola de crímenes,3330,state institutions
ES2018_004,Ola de crímenes,3110,corruption
ES2018_004,Ola de crímenes,2212,motherhood
ES2018_004,Ola de crímenes,2215,grandmotherhood
ES2018_004,Ola de crímenes,2263,abuse
ES2018_004,Ola de crímenes,2213,fatherhood
ES2018_004,Ola de crímenes,2231,homosociality
ES2018_004,Ola de crímenes,2321,urban
ES2018_004,Ola de crímenes,3320,regional identity
ES2018_005,El reino,2113,physical illness
ES2018_005,El reino,2123,medical treatment
ES2018_005,El reino,2131,natural death
ES2018_005,El reino,2231,homosociality
ES2018_005,El reino,2238,intergenerational conflict
ES2018_005,El reino,2237,mentorship
ES2018_005,El reino,2311,cultural memory
ES2018_005,El reino,2321,urban
ES2018_005,El reino,2411,wealth
ES2018_005,El reino,2421,high rank employment
ES2018_005,El reino,2426,superior-employee relationship
ES2018_005,El reino,3110,corruption
ES2018_005,El reino,3140,organized crime
ES2018_005,El reino,3220,2008 crisis
ES2018_005,El reino,3240,mass media
ES2018_005,El reino,3390,professional politics
ES2018_005,El reino,3290,power
ES2018_005,El reino,3310,national identity
ES2018_005,El reino,3330,state institutions
ES2018_006,Miamor perdido,2236,non-human companionship
ES2018_006,Miamor perdido,1112,rescue mission
ES2018_006,Miamor perdido,2231,homosociality
ES2018_006,Miamor perdido,2234,intergenerational friendship
ES2018_006,Miamor perdido,1126,wedding
ES2018_006,Miamor perdido,2321,urban
ES2018_006,Miamor perdido,2422,low rank employment
ES2018_006,Miamor perdido,3330,state institutions
ES2018_007,Tu hijo,2213,fatherhood
ES2018_007,Tu hijo,2212,motherhood
ES2018_007,Tu hijo,1113,revenge
ES2018_007,Tu hijo,2121,caregiving
ES2018_007,Tu hijo,2125,hospital
ES2018_007,Tu hijo,2211,parenthood
ES2018_007,Tu hijo,2241,marriage
ES2018_007,Tu hijo,2124,well-being
ES2018_007,Tu hijo,2261,grief
ES2018_007,Tu hijo,2263,abuse
ES2018_007,Tu hijo,3150,crime
ES2018_007,Tu hijo,2321,urban
ES2018_007,Tu hijo,2331,independent home
ES2018_007,Tu hijo,2421,high rank employment
ES2018_007,Tu hijo,3230,technology
ES2018_007,Tu hijo,3330,state institutions
ES2018_007,Tu hijo,3421,gender discrimination
ES2018_008,Petra,2213,fatherhood
ES2018_008,Petra,1125,burial
ES2018_008,Petra,2241,marriage
ES2018_008,Petra,2433,artistic creation
ES2018_008,Petra,2263,abuse
ES2018_008,Petra,2237,mentorship
ES2018_008,Petra,3290,power
ES2018_008,Petra,2323,natural
ES2018_008,Petra,2231,homosociality
ES2018_008,Petra,2238,intergenerational conflict
ES2018_008,Petra,2331,independent home
ES2018_008,Petra,2423,self-employment
ES2018_009,Quién te cantará,2121,caregiving
ES2018_009,Quién te cantará,2231,homosociality
ES2018_009,Quién te cantará,2234,intergenerational friendship
ES2018_009,Quién te cantará,2323,natural
ES2018_009,Quién te cantará,2321,urban
ES2018_009,Quién te cantará,2331,independent home
ES2018_009,Quién te cantará,2421,high rank employment
ES2018_009,Quién te cantará,2426,superior-employee relationship
ES2018_009,Quién te cantará,2237,mentorship
ES2018_009,Quién te cantará,2433,artistic creation
ES2018_009,Quién te cantará,2435,celebrity
ES2018_010,La enfermedad del domingo,2411,wealth
ES2018_010,La enfermedad del domingo,2212,motherhood
ES2018_010,La enfermedad del domingo,2331,independent home
ES2018_010,La enfermedad del domingo,2323,natural
ES2018_010,La enfermedad del domingo,2241,marriage
ES2018_010,La enfermedad del domingo,2263,abuse
ES2018_010,La enfermedad del domingo,1122,return home
ES2018_010,La enfermedad del domingo,2238,intergenerational conflict
ES2018_010,La enfermedad del domingo,2312,personal memory
ES2018_010,La enfermedad del domingo,2313,personal trauma
ES2018_010,La enfermedad del domingo,2231,homosociality
ES2018_011,Mudar la piel,3370,terrorism
ES2018_011,Mudar la piel,2231,homosociality
ES2018_011,Mudar la piel,2233,intragenerational friendship
ES2018_011,Mudar la piel,2239,friendship betrayal
ES2018_011,Mudar la piel,2314,collective trauma
ES2018_011,Mudar la piel,3320,regional identity
ES2018_011,Mudar la piel,2213,fatherhood
ES2018_011,Mudar la piel,3330,state institutions
ES2018_011,Mudar la piel,3240,mass media
ES2018_011,Mudar la piel,2323,natural
ES2018_011,Mudar la piel,3390,professional politics
ES2018_012,El silencio de otros,2314,collective trauma
ES2018_012,El silencio de otros,2311,cultural memory
ES2018_012,El silencio de otros,2313,personal trauma
ES2018_012,El silencio de otros,3422,women empowerment
ES2018_012,El silencio de otros,3411,class conflict
ES2018_012,El silencio de otros,3330,state institutions
ES2018_012,El silencio de otros,2322,rural
ES2018_012,El silencio de otros,1113,revenge
ES2018_012,El silencio de otros,2431,activism
ES2018_012,El silencio de otros,2261,grief
ES2018_012,El silencio de otros,2315,legacy
ES2018_012,El silencio de otros,3310,national identity
ES2018_012,El silencio de otros,3412,class solidarity
ES2018_013,Mi querida cofradía,3250,religion
ES2018_013,Mi querida cofradía,3421,gender discrimination
ES2018_013,Mi querida cofradía,3422,women empowerment
ES2018_013,Mi querida cofradía,2322,rural
ES2018_013,Mi querida cofradía,3290,power
ES2018_013,Mi querida cofradía,2331,independent home
ES2018_013,Mi querida cofradía,2263,abuse
ES2018_013,Mi querida cofradía,2212,motherhood
ES2018_013,Mi querida cofradía,2221,in-laws
ES2018_013,Mi querida cofradía,2231,homosociality
ES2018_013,Mi querida cofradía,2234,intergenerational friendship
ES2018_013,Mi querida cofradía,3320,regional identity
ES2018_014,El árbol de la sangre,2314,collective trauma
ES2018_014,El árbol de la sangre,2236,non-human companionship
ES2018_014,El árbol de la sangre,2214,grandparenthood
ES2018_014,El árbol de la sangre,2211,parenthood
ES2018_014,El árbol de la sangre,2263,abuse
ES2018_014,El árbol de la sangre,2222,extended family
ES2018_014,El árbol de la sangre,2223,multigenerational family
ES2018_014,El árbol de la sangre,1122,return home
ES2018_014,El árbol de la sangre,2426,superior-employee relationship
ES2018_014,El árbol de la sangre,2238,intergenerational conflict
ES2018_014,El árbol de la sangre,2323,natural
ES2018_014,El árbol de la sangre,3210,ecology
ES2018_014,El árbol de la sangre,3320,regional identity
ES2018_014,El árbol de la sangre,2313,personal trauma
ES2018_015,Oreina,2323,natural
ES2018_015,Oreina,2237,mentorship
ES2018_015,Oreina,2234,intergenerational friendship
ES2018_015,Oreina,2412,precarity
ES2018_015,Oreina,2312,personal memory
ES2018_015,Oreina,2218,brotherhood
ES2018_015,Oreina,2342,migration
ES2018_015,Oreina,2231,homosociality
ES2018_015,Oreina,2331,independent home
ES2018_015,Oreina,2423,self-employment
ES2018_015,Oreina,3320,regional identity
ES2018_015,Oreina,3433,interracial relationships
ES2018_016,The Man Who Killed Don Quixote,1123,search for meaning
ES2018_016,The Man Who Killed Don Quixote,1141,may-december
ES2018_016,The Man Who Killed Don Quixote,2114,mental illness
ES2018_016,The Man Who Killed Don Quixote,2231,homosociality
ES2018_016,The Man Who Killed Don Quixote,2233,intragenerational friendship
ES2018_016,The Man Who Killed Don Quixote,2236,non-human companionship
ES2018_016,The Man Who Killed Don Quixote,2237,mentorship
ES2018_016,The Man Who Killed Don Quixote,2246,infidelity
ES2018_016,The Man Who Killed Don Quixote,2241,marriage
ES2018_016,The Man Who Killed Don Quixote,2252,desire
ES2018_016,The Man Who Killed Don Quixote,2263,abuse
ES2018_016,The Man Who Killed Don Quixote,2311,cultural memory
ES2018_016,The Man Who Killed Don Quixote,2312,personal memory
ES2018_016,The Man Who Killed Don Quixote,2322,rural
ES2018_016,The Man Who Killed Don Quixote,2411,wealth
ES2018_016,The Man Who Killed Don Quixote,2421,high rank employment
ES2018_016,The Man Who Killed Don Quixote,2426,superior-employee relationship
ES2018_016,The Man Who Killed Don Quixote,2433,artistic creation
ES2018_016,The Man Who Killed Don Quixote,2427,disappearing professions
ES2018_016,The Man Who Killed Don Quixote,3150,crime
ES2018_016,The Man Who Killed Don Quixote,3230,technology
ES2018_016,The Man Who Killed Don Quixote,3290,power
ES2018_016,The Man Who Killed Don Quixote,3441,ageism
ES2018_017,En las estrellas,2215,grandmotherhood
ES2018_017,En las estrellas,2221,in-laws
ES2018_017,En las estrellas,2334,homelessness
ES2018_017,En las estrellas,2115,substance abuse
ES2018_017,En las estrellas,2261,grief
ES2018_017,En las estrellas,2321,urban
ES2018_017,En las estrellas,2436,education
ES2018_018,Figuras,2121,caregiving
ES2018_018,Figuras,2123,medical treatment
ES2018_018,Figuras,2112,disability
ES2018_018,Figuras,2212,motherhood
ES2018_018,Figuras,2241,marriage
ES2018_018,Figuras,2331,independent home
ES2018_018,Figuras,3230,technology
ES2018_018,Figuras,2113,physical illness
ES2018_018,Figuras,2434,daily routine
ES2018_018,Figuras,3424,body norms
ES2018_019,Trote,2236,non-human companionship
ES2018_019,Trote,2322,rural
ES2018_019,Trote,2213,fatherhood
ES2018_019,Trote,1132,festivities
ES2018_019,Trote,2331,independent home
ES2018_019,Trote,3250,religion
ES2018_019,Trote,2423,self-employment
ES2018_019,Trote,2434,daily routine
ES2018_019,Trote,3210,ecology
ES2018_019,Trote,3320,regional identity
ES2018_020,Cuando dejes de quererme,3330,state institutions
ES2018_020,Cuando dejes de quererme,2311,cultural memory
ES2018_020,Cuando dejes de quererme,3250,religion
ES2018_020,Cuando dejes de quererme,2213,fatherhood
ES2018_020,Cuando dejes de quererme,1122,return home
ES2018_020,Cuando dejes de quererme,2222,extended family
ES2018_020,Cuando dejes de quererme,2247,widowhood
ES2018_020,Cuando dejes de quererme,2263,abuse
ES2018_020,Cuando dejes de quererme,2312,personal memory
ES2018_020,Cuando dejes de quererme,2322,rural
ES2018_020,Cuando dejes de quererme,2421,high rank employment
ES2018_020,Cuando dejes de quererme,3150,crime
ES2018_020,Cuando dejes de quererme,3290,power
ES2018_020,Cuando dejes de quererme,3320,regional identity
ES2018_021,Formentera Lady,1122,return home
ES2018_021,Formentera Lady,1123,search for meaning
ES2018_021,Formentera Lady,1141,may-december
ES2018_021,Formentera Lady,2113,physical illness
ES2018_021,Formentera Lady,2115,substance abuse
ES2018_021,Formentera Lady,2121,caregiving
ES2018_021,Formentera Lady,2125,hospital
ES2018_021,Formentera Lady,2213,fatherhood
ES2018_021,Formentera Lady,2216,grandfatherhood
ES2018_021,Formentera Lady,2231,homosociality
ES2018_021,Formentera Lady,2234,intergenerational friendship
ES2018_021,Formentera Lady,2233,intragenerational friendship
ES2018_021,Formentera Lady,2235,cross-gender friendship
ES2018_021,Formentera Lady,2236,non-human companionship
ES2018_021,Formentera Lady,2244,separation
ES2018_021,Formentera Lady,2312,personal memory
ES2018_021,Formentera Lady,2315,legacy
ES2018_021,Formentera Lady,2322,rural
ES2018_021,Formentera Lady,2323,natural
ES2018_021,Formentera Lady,2331,independent home
ES2018_021,Formentera Lady,2412,precarity
ES2018_021,Formentera Lady,2423,self-employment
ES2018_021,Formentera Lady,2433,artistic creation
ES2018_021,Formentera Lady,2436,education
ES2018_022,Miau,2232,elderhood (friendship among elders)
ES2018_022,Miau,2321,urban
ES2018_022,Miau,3150,crime
ES2018_022,Miau,2124,well-being
ES2018_022,Miau,3330,state institutions
ES2018_022,Miau,3140,organized crime
ES2018_022,Miau,1123,search for meaning
ES2018_022,Miau,1111,last mission
ES2018_022,Miau,2233,intragenerational friendship
ES2018_022,Miau,2243,romance
ES2018_022,Miau,2425,retirement
ES2018_022,Miau,3433,interracial relationships
ES2018_023,Miss Dalí,2213,fatherhood
ES2018_023,Miss Dalí,2217,siblinghood
ES2018_023,Miss Dalí,2311,cultural memory
ES2018_023,Miss Dalí,2312,personal memory
ES2018_023,Miss Dalí,2234,intergenerational friendship
ES2018_023,Miss Dalí,3422,women empowerment
ES2018_023,Miss Dalí,1124,stages of life
ES2018_023,Miss Dalí,2231,homosociality
ES2018_023,Miss Dalí,2234,intergenerational friendship
ES2018_023,Miss Dalí,2261,grief
ES2018_023,Miss Dalí,3290,power
ES2018_023,Miss Dalí,2263,abuse
ES2018_023,Miss Dalí,1122,return home
ES2018_023,Miss Dalí,2411,wealth
ES2018_023,Miss Dalí,3380,war
ES2018_023,Miss Dalí,2433,artistic creation
ES2018_024,Sea Beasts,2121,caregiving
ES2018_024,Sea Beasts,2212,motherhood
ES2018_024,Sea Beasts,2247,widowhood
ES2018_024,Sea Beasts,2231,homosociality
ES2018_024,Sea Beasts,2234,intergenerational friendship
ES2018_024,Sea Beasts,2237,mentorship
ES2018_024,Sea Beasts,2262,loneliness
ES2018_024,Sea Beasts,2323,natural
ES2018_024,Sea Beasts,2331,independent home
ES2018_024,Sea Beasts,2412,precarity
ES2018_024,Sea Beasts,2423,self-employment
ES2018_025,Apocalipsis Voodoo,2321,urban
ES2018_025,Apocalipsis Voodoo,2437,supernatural entity
ES2018_025,Apocalipsis Voodoo,3140,organized crime
ES2018_025,Apocalipsis Voodoo,3330,state institutions
ES2018_026,"Escoréu, 24 d'avientu de 1937",2323,natural
ES2018_026,"Escoréu, 24 d'avientu de 1937",2314,collective trauma
ES2018_026,"Escoréu, 24 d'avientu de 1937",2313,personal trauma
ES2018_026,"Escoréu, 24 d'avientu de 1937",2312,personal memory
ES2018_026,"Escoréu, 24 d'avientu de 1937",3320,regional identity
ES2018_026,"Escoréu, 24 d'avientu de 1937",3412,class solidarity
ES2018_026,"Escoréu, 24 d'avientu de 1937",2431,activism
ES2018_027,Good Bye Mister Marshall,2311,cultural memory
ES2018_027,Good Bye Mister Marshall,2312,personal memory
ES2018_027,Good Bye Mister Marshall,2331,independent home
ES2018_027,Good Bye Mister Marshall,3310,national identity
ES2018_027,Good Bye Mister Marshall,3320,regional identity
ES2018_027,Good Bye Mister Marshall,3330,state institutions
ES2018_028,Los gigantes no existen,2314,collective trauma
ES2018_028,Los gigantes no existen,2322,rural
ES2018_028,Los gigantes no existen,2313,personal trauma
ES2018_028,Los gigantes no existen,3330,state institutions
ES2018_028,Los gigantes no existen,3380,war
ES2018_028,Los gigantes no existen,1113,revenge
ES2018_028,Los gigantes no existen,2121,caregiving
ES2018_028,Los gigantes no existen,2213,fatherhood
ES2018_028,Los gigantes no existen,2231,homosociality
ES2018_028,Los gigantes no existen,2237,mentorship
ES2018_028,Los gigantes no existen,2241,marriage
ES2018_028,Los gigantes no existen,2261,grief
ES2018_028,Los gigantes no existen,2263,abuse
ES2018_028,Los gigantes no existen,2331,independent home
ES2018_028,Los gigantes no existen,2412,precarity
ES2018_028,Los gigantes no existen,2423,self-employment
ES2018_028,Los gigantes no existen,3310,national identity
ES2018_028,Los gigantes no existen,3411,class conflict
ES2018_029,"Director Z, el vendedor de ilusiones",2231,homosociality
ES2018_029,"Director Z, el vendedor de ilusiones",2311,cultural memory
ES2018_029,"Director Z, el vendedor de ilusiones",2312,personal memory
ES2018_029,"Director Z, el vendedor de ilusiones",2315,legacy
ES2018_029,"Director Z, el vendedor de ilusiones",2433,artistic creation
ES2018_030,El pintor de Calaveras,2113,physical illness
ES2018_030,El pintor de Calaveras,2135,agony
ES2018_030,El pintor de Calaveras,2311,cultural memory
ES2018_030,El pintor de Calaveras,2312,personal memory
ES2018_030,El pintor de Calaveras,2315,legacy
ES2018_030,El pintor de Calaveras,2322,rural
ES2018_030,El pintor de Calaveras,2323,natural
ES2018_030,El pintor de Calaveras,2433,artistic creation
ES2018_030,El pintor de Calaveras,3320,regional identity
ES2018_031,La última toma,2311,cultural memory
ES2018_031,La última toma,2312,personal memory
ES2018_031,La última toma,2315,legacy
ES2018_031,La última toma,2433,artistic creation
ES2018_031,La última toma,2435,celebrity
ES2018_032,A palabra xusta,2436,education
ES2018_032,A palabra xusta,2322,rural
ES2018_032,A palabra xusta,2124,well-being
ES2018_032,A palabra xusta,2331,independent home
ES2018_032,A palabra xusta,2312,personal memory
ES2018_032,A palabra xusta,3422,women empowerment
ES2018_032,A palabra xusta,3320,regional identity
ES2018_032,A palabra xusta,1122,return home
ES2018_032,A palabra xusta,2422,low rank employment
ES2018_032,A palabra xusta,2247,widowhood
ES2018_033,"Alegría, tristeza",2123,medical treatment
ES2018_033,"Alegría, tristeza",2114,mental illness
ES2018_033,"Alegría, tristeza",2222,extended family
ES2018_033,"Alegría, tristeza",2218,brotherhood
ES2018_033,"Alegría, tristeza",2121,caregiving
ES2018_033,"Alegría, tristeza",2321,urban
ES2018_033,"Alegría, tristeza",2125,hospital
ES2018_033,"Alegría, tristeza",2261,grief
ES2018_033,"Alegría, tristeza",2422,low rank employment
ES2018_034,Sin novedad,2213,fatherhood
ES2018_034,Sin novedad,2244,separation
ES2018_034,Sin novedad,2426,superior-employee relationship
ES2018_034,Sin novedad,2421,high rank employment
ES2018_034,Sin novedad,2321,urban
ES2018_035,No quiero perderte nunca,2212,motherhood
ES2018_035,No quiero perderte nunca,2322,rural
ES2018_035,No quiero perderte nunca,2331,independent home
ES2018_035,No quiero perderte nunca,2114,mental illness
ES2018_035,No quiero perderte nunca,1124,stages of life
ES2018_035,No quiero perderte nunca,2111,dementia
ES2018_035,No quiero perderte nunca,1123,search for meaning
ES2018_036,El último invierno,2213,fatherhood
ES2018_036,El último invierno,2263,abuse
ES2018_036,El último invierno,3140,organized crime
ES2018_036,El último invierno,2412,precarity
ES2018_036,El último invierno,2321,urban
ES2018_037,Carrasca,2433,artistic creation
ES2018_037,Carrasca,2322,rural
ES2018_037,Carrasca,2212,motherhood
ES2018_037,Carrasca,2215,grandmotherhood
ES2018_037,Carrasca,2241,marriage
ES2018_037,Carrasca,2423,self-employment
ES2018_037,Carrasca,1152,pilgrimage
ES2018_037,Carrasca,2121,caregiving
ES2018_037,Carrasca,2231,homosociality
ES2018_037,Carrasca,2233,intragenerational friendship
ES2018_037,Carrasca,2312,personal memory
ES2018_038,Akemarropa,2421,high rank employment
ES2018_038,Akemarropa,2433,artistic creation
ES2018_038,Akemarropa,2435,celebrity
ES2018_039,Querido Fotogramas,2433,artistic creation
ES2018_039,Querido Fotogramas,2312,personal memory
ES2018_039,Querido Fotogramas,2435,celebrity
ES2018_039,Querido Fotogramas,3240,mass media
ES2018_039,Querido Fotogramas,2311,cultural memory
ES2018_039,Querido Fotogramas,2315,legacy
ES2018_039,Querido Fotogramas,2421,high rank employment
ES2018_039,Querido Fotogramas,3310,national identity
ES2018_040,Blue Rai,3330,state institutions
ES2018_040,Blue Rai,3290,power
ES2018_040,Blue Rai,1112,rescue mission
ES2018_040,Blue Rai,2263,abuse
ES2018_040,Blue Rai,2321,urban
ES2018_040,Blue Rai,2421,high rank employment
ES2018_040,Blue Rai,3230,technology
ES2018_041,Doctrina El pecat original i la reinserció,2212,motherhood
ES2018_041,Doctrina El pecat original i la reinserció,2322,rural
ES2018_041,Doctrina El pecat original i la reinserció,3330,state institutions
ES2018_041,Doctrina El pecat original i la reinserció,3240,mass media
ES2018_041,Doctrina El pecat original i la reinserció,2263,abuse
ES2018_041,Doctrina El pecat original i la reinserció,1122,return home
ES2018_041,Doctrina El pecat original i la reinserció,2262,loneliness
ES2018_041,Doctrina El pecat original i la reinserció,2261,grief
ES2018_041,Doctrina El pecat original i la reinserció,2331,independent home
ES2018_042,"Els karamazoff, a walk on the SoHo years",2433,artistic creation
ES2018_042,"Els karamazoff, a walk on the SoHo years",2311,cultural memory
ES2018_042,"Els karamazoff, a walk on the SoHo years",2312,personal memory
ES2018_042,"Els karamazoff, a walk on the SoHo years",2321,urban
ES2018_042,"Els karamazoff, a walk on the SoHo years",2423,self-employment
ES2018_042,"Els karamazoff, a walk on the SoHo years",3320,regional identity
ES2018_043,Universal i faraona,2321,urban
ES2018_043,Universal i faraona,2433,artistic creation
ES2018_043,Universal i faraona,3423,lgbtqi
ES2018_043,Universal i faraona,2311,cultural memory
ES2018_043,Universal i faraona,2312,personal memory
ES2018_043,Universal i faraona,2218,brotherhood
ES2018_043,Universal i faraona,2231,homosociality
ES2018_043,Universal i faraona,2233,intragenerational friendship
ES2018_043,Universal i faraona,2315,legacy
ES2018_043,Universal i faraona,3320,regional identity
ES2018_044,Ánimas,2263,abuse
ES2018_044,Ánimas,2212,motherhood
ES2018_044,Ánimas,2215,grandmotherhood
ES2018_044,Ánimas,2238,intergenerational conflict
ES2018_044,Ánimas,2114,mental illness
ES2018_044,Ánimas,2437,supernatural entity
ES2018_044,Ánimas,2321,urban
ES2018_045,Penélope,1122,return home
ES2018_045,Penélope,2241,marriage
ES2018_045,Penélope,2244,separation
ES2018_045,Penélope,2322,rural
ES2018_045,Penélope,2434,daily routine
ES2018_045,Penélope,3320,regional identity
ES2018_045,Penélope,2262,loneliness
ES2018_045,Penélope,2261,grief
ES2018_045,Penélope,1123,search for meaning
ES2018_045,Penélope,2331,independent home
ES2018_045,Penélope,2412,precarity
ES2018_046,Bernarda,3422,women empowerment
ES2018_046,Bernarda,2114,mental illness
ES2018_046,Bernarda,2241,marriage
ES2018_046,Bernarda,2254,sex work
ES2018_046,Bernarda,2231,homosociality
ES2018_046,Bernarda,2423,self-employment
ES2018_046,Bernarda,2121,caregiving
ES2018_046,Bernarda,2219,sisterhood
ES2018_046,Bernarda,2238,intergenerational conflict
ES2018_046,Bernarda,2263,abuse
ES2018_046,Bernarda,3290,power
ES2018_046,Bernarda,2426,superior-employee relationship
ES2018_046,Bernarda,3433,interracial relationships
ES2018_046,Bernarda,3150,crime
ES2018_046,Bernarda,3424,body norms
ES2018_047,A estación violenta,2322,rural
ES2018_047,A estación violenta,2323,natural
ES2018_048,Rota n' Roll,2311,cultural memory
ES2018_048,Rota n' Roll,2312,personal memory
ES2018_048,Rota n' Roll,2322,rural
ES2018_048,Rota n' Roll,3330,state institutions
ES2018_048,Rota n' Roll,3310,national identity
ES2018_049,I Hate New York,3423,lgbtqi
ES2018_049,I Hate New York,2311,cultural memory
ES2018_049,I Hate New York,2321,urban
ES2018_049,I Hate New York,2312,personal memory
ES2018_049,I Hate New York,2433,artistic creation
ES2018_049,I Hate New York,3422,women empowerment
ES2018_049,I Hate New York,2231,homosociality
ES2018_049,I Hate New York,2252,desire
ES2018_049,I Hate New York,2254,sex work
ES2018_049,I Hate New York,2263,abuse
ES2018_049,I Hate New York,3421,gender discrimination
ES2018_049,I Hate New York,3424,body norms
ES2018_049,I Hate New York,3442,anti-ageing practices
ES2018_050,El corazón del Teatro Real,2311,cultural memory
ES2018_050,El corazón del Teatro Real,2433,artistic creation
ES2018_050,El corazón del Teatro Real,3310,national identity
ES2018_050,El corazón del Teatro Real,2421,high rank employment
ES2018_050,El corazón del Teatro Real,2435,celebrity
ES2018_051,Media hora (y un epílogo),2321,urban
ES2018_051,Media hora (y un epílogo),2113,physical illness
ES2018_051,Media hora (y un epílogo),2331,independent home
ES2018_051,Media hora (y un epílogo),2263,abuse
ES2018_051,Media hora (y un epílogo),3330,state institutions
ES2018_051,Media hora (y un epílogo),2213,fatherhood
ES2018_051,Media hora (y un epílogo),2121,caregiving
ES2018_052,El pomo azul,2238,intergenerational conflict
ES2018_052,El pomo azul,2331,independent home
ES2018_052,El pomo azul,3411,class conflict
ES2018_052,El pomo azul,2241,marriage
ES2018_052,El pomo azul,1131,inheritance
ES2018_053,Oh! Mammy Blue,2333,retirement home
ES2018_053,Oh! Mammy Blue,2243,romance
ES2018_053,Oh! Mammy Blue,2433,artistic creation
ES2018_053,Oh! Mammy Blue,2234,intergenerational friendship
ES2018_053,Oh! Mammy Blue,2263,abuse
ES2018_053,Oh! Mammy Blue,2232,elderhood (friendship among elders)
ES2018_053,Oh! Mammy Blue,3330,state institutions
ES2018_053,Oh! Mammy Blue,1111,last mission
ES2018_053,Oh! Mammy Blue,1121,new start
ES2018_053,Oh! Mammy Blue,2111,dementia
ES2018_053,Oh! Mammy Blue,2121,caregiving
ES2018_053,Oh! Mammy Blue,2123,medical treatment
ES2018_053,Oh! Mammy Blue,2215,grandmotherhood
ES2018_053,Oh! Mammy Blue,2238,intergenerational conflict
ES2018_053,Oh! Mammy Blue,2312,personal memory
ES2018_053,Oh! Mammy Blue,2252,desire
ES2018_053,Oh! Mammy Blue,2251,sex
ES2018_053,Oh! Mammy Blue,2425,retirement
ES2018_053,Oh! Mammy Blue,2434,daily routine
ES2018_053,Oh! Mammy Blue,2124,well-being
ES2018_053,Oh! Mammy Blue,2435,celebrity
ES2018_053,Oh! Mammy Blue,3422,women empowerment
ES2018_053,Oh! Mammy Blue,3441,ageism
ES2018_054,Experimento Stuka,2322,rural
ES2018_054,Experimento Stuka,2314,collective trauma
ES2018_054,Experimento Stuka,2313,personal trauma
ES2018_054,Experimento Stuka,2312,personal memory
ES2018_054,Experimento Stuka,3380,war
ES2018_055,El año de la plaga,2251,sex
ES2018_055,El año de la plaga,2241,marriage
ES2018_055,El año de la plaga,2114,mental illness
ES2018_055,El año de la plaga,2132,murder
ES2018_055,El año de la plaga,2234,intergenerational friendship
ES2018_055,El año de la plaga,2236,non-human companionship
ES2018_055,El año de la plaga,2437,supernatural entity
ES2018_055,El año de la plaga,2252,desire
ES2018_055,El año de la plaga,2321,urban
ES2018_055,El año de la plaga,2331,independent home
ES2018_056,Sâdhaka: la senda del yoga,2124,well-being
ES2018_056,Sâdhaka: la senda del yoga,3260,spirituality
ES2018_056,Sâdhaka: la senda del yoga,2237,mentorship
ES2018_056,Sâdhaka: la senda del yoga,1123,search for meaning
ES2018_056,Sâdhaka: la senda del yoga,2311,cultural memory
ES2018_056,Sâdhaka: la senda del yoga,2431,activism
ES2018_056,Sâdhaka: la senda del yoga,3442,anti-ageing practices
ES2018_057,Lunas de Nueva York,2321,urban
