film_id,nat_title,film_genre
ES2019_068,"La defensa, por la libertad",DPA
ES2019_069,La noche de las dos lunas,DRA
ES2019_070,Viva la vida,COM
ES2019_070,Viva la vida,CRI
ES2019_071,La estrategia del pequinés,THR
ES2019_071,La estrategia del pequinés,CRI
ES2019_071,La estrategia del pequinés,DRA
ES2019_072,"¡Ay, mi madre!",COM
ES2019_073,Sanfelices,DRA
ES2019_073,Sanfelices,ROM
ES2019_074,Diecisiete,DRA
ES2019_074,Diecisiete,COA
ES2019_074,Diecisiete,ROA
ES2019_075,Elisa y Marcela,DRA
ES2019_075,Elisa y Marcela,ROM
ES2019_075,Elisa y Marcela,HIS
ES2019_075,Elisa y Marcela,BIO
ES2019_076,La Banda,ROM
ES2019_076,La Banda,DRA
ES2019_076,La Banda,COM
ES2019_076,La Banda,COA
ES2019_077,Me llamo Gennet,BIO
ES2019_077,Me llamo Gennet,DRA
ES2019_078,La vida sense la Sara Amat,COA
