filmId,title,titleEn,director,releaseType,releaseDate,type,releaseYear,directorName,directorBirthYear,directorDeathYear,directorGender,directorNationality,genre,trailerUrl,posterUrl,synopsis,synopsisEn,country,productionShare,tags,charId,perId,charAge,charGender,charSexuality,charOrigin,charClass,charProfession,charAbility,assistedMobility,perName,perBirthYear,perDeathYear,perGender,perNationality,perRole
ES2018_002,La tribu,The Tribe,Fernando Colomo,THE,2018-03-16,F,2018,,0,0,,,COM,https://www.youtube.com/watch?v=umEai78TAPI,https://www.imdb.com/title/tt6708044/mediaviewer/rm2355123456/?ref_=tt_ov_i,"Virginia (Carmen Machi), limpiadora de profesión y “streetdancer” vocacional, recupera al hijo que dio en adopción: Fidel (Paco León), un ejecutivo que lo ha perdido todo, incluida la memoria. Junto a “Las Mamis”, el extravagante grupo de baile que forman las compañeras de Virginia, madre e hijo descubrirán que a pesar de venir de mundos muy diferentes, ambos llevan el ritmo en la sangre.","A cleaner woman with vocational street dancer tries to recover her long-stranded son that she gave for adoption, a former CEO who lost everything, including his memories.",ES,MAJ,"['class conflict', 'independent home', 'desire', 'daily routine', 'well-being', 'homosociality', 'intergenerational friendship', 'low rank employment', 'motherhood', 'celibacy', 'precarity', 'caregiving', 'urban', 'new start']",ES2018_002_01,Carmen Machi,2,F,HE,WWE,LM,EM,AB,N,,0,0,,,
ES2018_003,Todos lo saben,Everybody Knows,Asghar Farhadi,THE,2018-09-14,F,2018,,0,0,,,"['THR', 'DRA']",https://www.youtube.com/watch?v=w7cvj9RabiA,https://www.imdb.com/title/tt4964788/mediaviewer/rm3064296960/?ref_=tt_ov_i,"Laura viaja con su familia desde Buenos Aires a su pueblo natal, en España, para asistir a la boda de su hermana. Lo que iba a ser una breve visita familiar se verá trastocada por unos acontecimientos imprevistos, que sacudirán las vidas de los implicados.","Laura, a Spanish woman living in Buenos Aires, returns to her hometown outside Madrid with her two children to attend her sister's wedding. However, the trip is upset by unexpected events that bring secrets into the open.","['ES', 'IT', 'FR']","['MAJ', 'MIN']","['personal memory', 'abuse', 'marriage', 'self-employment', 'extended family', 'fatherhood', 'rural', 'return home', 'homosociality', 'personal trauma', 'crime', 'grief', 'multigenerational family', 'disability', 'independent home']","['ES2018_003_03', 'ES2018_003_02', 'ES2018_003_01']","['José Ángel Egido', 'Ramón Barea', 'Ricardo Darín']","['2', '3']",M,"['HE', nan]","['WLA', 'WWE']",MC,"['RE', 'EM', 'SE']","['AB', 'PD']","['Y', 'N']","['José Ángel Egido', 'Ramón Barea', 'Ricardo Darín']","[1957, 1949, 1951]",0,M,"['ES', 'AR']",
ES2018_004,Ola de crímenes,Wave of Crimes,Gracia Querejeta,THE,2018-10-05,F,2018,,0,0,,,"['CRI', 'COM']",https://www.youtube.com/watch?v=rX9Vm5KfK5w,https://www.imdb.com/title/tt7459182/mediaviewer/rm495862784/?ref_=tt_ov_i,"El hijo adolescente de Leyre (Maribel Verdú), un ama de casa acomodadamente divorciada, mata a su padre en un arrebato. Ella decide hacer lo imposible por ocultarlo, desatando a su pesar una caótica ola de crímenes en la ciudad de Bilbao. Mientras, la nueva esposa del difunto (Paula Echevarría) y su implacable abogada (Juana Acosta) tratan de ocultar la jugosa trama de corrupción en la que se movían. Pero no habían contado con la perseverancia de la pareja de inspectores de la Ertzaintza (Antonio Resines y Raúl Peña) encargados del caso…",A desperate housewife tries to cover up her son after he kills his father.,ES,MAJ,"['corruption', 'abuse', 'grandmotherhood', 'fatherhood', 'homosociality', 'low rank employment', 'state institutions', 'motherhood', 'regional identity', 'urban']","['ES2018_004_02', 'ES2018_004_01']","['Antonio Resines', 'Teresa Lozano']","['4', '3']","['F', 'M']","['HE', nan]",WWE,MC,"['RE', 'EM']","['AB', 'PD']","['Y', 'N']","['Teresa Lozano', nan]","[0, 1944]",0,"['F', nan]","['ES', nan]",
ES2018_005,El reino,The Candidate,Rodrigo Sorogoyen,THE,2018-09-28,F,2018,Rodrigo Sorogoyen,1981,0,M,ES,"['THR', 'NOI', 'CRI', 'DRA']",https://www.youtube.com/watch?v=XXqHt-WiAVI,https://www.imdb.com/title/tt7095482/mediaviewer/rm426198272/?ref_=tt_ov_i,"Manuel (Antonio de la Torre), un influyente vicesecretario autonómico que lo tiene todo a favor para dar el salto a la política nacional, observa cómo su perfecta vida se desmorona a partir de unas filtraciones que le implican en una trama de corrupción junto a Paco, uno de sus mejores amigos. Mientras los medios de comunicación empiezan a hacerse eco de las dimensiones del escándalo, el partido cierra filas y únicamente Paco sale indemne. Manuel es expulsado, señalado por la opinión pública y traicionado por los que hasta hace unas horas eran sus amigos. Aunque el partido pretende que cargue con toda la responsabilidad, Manuel no se resigna a caer solo. Con el único apoyo de su mujer y de su hija, y atrapado en una espiral de supervivencia, Manuel se verá obligado a luchar contra una maquinaria de corrupción que lleva años engrasada, y contra un sistema de partidos en el que los reyes caen, pero los reinos continúan.",A Spanish politician whose high-class lifestyle is based on nefarious and illegal business threatens to break his entire party after a newspaper expose him to the public eye.,"['ES', 'FR']","['MAJ', 'MIN']","['2008 crisis', 'high rank employment', 'state institutions', 'organized crime', 'wealth', 'cultural memory', 'urban', 'intergenerational conflict', 'medical treatment', 'corruption', 'power', 'national identity', 'natural death', 'superior-employee relationship', 'homosociality', 'mass media', 'physical illness', 'mentorship', 'professional politics']","['ES2018_005_01', 'ES2018_005_03', 'ES2018_005_02']","['Josep Maria Pou', 'Ana Wagener', 'Paco Revilla']","['2', '3']","['F', 'M']","['HE', nan]",WWE,"['UM', 'UC']",EM,"['AB', 'CI']",N,"['Josep Maria Pou', 'Paco Revilla', nan]","[1944, 0]",0,"[nan, 'M']","['ES', nan]",
ES2018_006,Miamor perdido,Mylove Lost,Emilio Martínez Lázaro,THE,2018-12-14,F,2018,Emilio Martínez Lázaro,1945,0,M,ES,"['ROM', 'COM']",https://www.youtube.com/watch?v=gokpndth4Jk,https://www.imdb.com/title/tt7575440/mediaviewer/rm3552526336/?ref_=tt_ov_i,"Mario y Olivia se enamoran locamente. Una tarde, planteándose que toda relación se acaba, terminan rompiendo. Durante la bronca, Miamor, el gato callejero adoptado por ambos y que sólo atiende si le hablan en valenciano, se escapa y desaparece, como el amor que les unía. Durante un tiempo, Olivia dará por muerto al amor y al minino, mientras Mario lo mantiene con vida a escondidas. Como el gato de Schrödinger, el amor entre los dos permanece vivo y muerto al mismo tiempo, hasta que un buen día, en el que parece haber resucitado definitivamente, Olivia se siente víctima de un engaño y decide declararle a Mario la guerra; una en la que, como en el amor que aún respira, todo puede valer.","Mario and Olivia fall madly in love. One afternoon, considering that every relationship ends, they end up breaking up. During the big fight, Miamor, the street cat adopted by both, escapes and disappears, like the love that united them.",ES,MAJ,"['rescue mission', 'non-human companionship', 'homosociality', 'intergenerational friendship', 'low rank employment', 'state institutions', 'wedding', 'urban']","['ES2018_006_02', 'ES2018_006_01', 'ES2018_006_03', 'ES2018_006_04']","['Antonio Resines', 'Javivi', 'Antonio Dechent', 'Pablo Carbonell']","['2', '3']",M,,WWE,"['MC', nan]","[nan, 'EM']",AB,N,"['Javivi', nan, 'Pablo Carbonell']","[0, 1961, 1962]",0,"[nan, 'M']","['ES', nan]",
ES2018_007,Tu hijo,Your Son,Miguel Ángel Vivas,THE,2018-11-09,F,2018,Miguel Ángel Vivas,1974,0,M,ES,"['THR', 'NOI', 'DRA']",https://www.youtube.com/watch?v=j6GqxzRwOE0,https://www.imdb.com/title/tt7807026/mediaviewer/rm4158225664/?ref_=tt_ov_i,"La vida del doctor Jaime Jiménez se viene abajo cuando su hijo de 17 años queda en estado vegetativo debido a una brutal paliza que recibe a la salida de una discoteca. Tras ver que la justicia no hace nada por detener a los culpables, él mismo emprenderá un viaje a los infiernos en busca de venganza","When his son is sent to the hospital after being hit by strangers, a father tries to find them regardless of the consequences.","['ES', 'FR']","['MAJ', 'MIN']","['hospital', 'abuse', 'independent home', 'marriage', 'parenthood', 'technology', 'revenge', 'well-being', 'fatherhood', 'gender discrimination', 'high rank employment', 'crime', 'state institutions', 'motherhood', 'grief', 'caregiving', 'urban']","['ES2018_007_02', 'ES2018_007_01']","['Ana Wagener', 'José Coronado']",2,"['F', 'M']",HE,WWE,UM,EM,AB,N,"[nan, 'José Coronado']","[0, 1957]",0,"[nan, 'M']","['ES', nan]",
ES2018_008,Petra,,Jaime Rosales,THE,2018-10-19,F,2018,Jaime Rosales,1970,0,M,ES,"['THR', 'DRA']",https://www.youtube.com/watch?v=o9pq83Q6jjU,https://www.imdb.com/title/tt6040806/mediaviewer/rm1024412928/?ref_=tt_ov_i,"Petra no sabe quién es su padre, se lo han ocultado a lo largo de su vida. Tras la muerte de su madre inicia una búsqueda que le conduce a Jaume, un célebre artista plástico poderoso y despiadado. En su camino por conocer la verdad, Petra también entra en contacto con Lucas, hijo de Jaume, y Marisa, esposa de Jaume y madre de Lucas. A partir de ese momento, la historia de estos personajes se va entretejiendo en una espiral de maldad, secretos familiares y violencia que los lleva a todos al límite. El destino dará un giro a su lógica cruel abriendo un camino para la esperanza y la redención.","The identity of Petra's father has been hidden from her all her life. When her mother dies, Petra embarks on a quest which leads to Jaume, a celebrated artist and a powerful, ruthless man.","['ES', 'FR', 'DK']","['MAJ', 'MIN']","['abuse', 'artistic creation', 'marriage', 'burial', 'power', 'natural', 'self-employment', 'fatherhood', 'homosociality', 'intergenerational conflict', 'mentorship', 'independent home']","['ES2018_008_03', 'ES2018_008_02', 'ES2018_008_01']","['Marisa Paredes', 'Petra Martínez', 'Joan Botey']","['4', '3']","['F', 'M']",HE,WWE,"['UM', 'LM']","['RE', 'UN', 'SE']",AB,N,"['Petra Martínez', nan, 'Joan Botey']","[0, 1944]",0,"['F', nan, 'M']","['ES', nan]",
ES2018_009,Quién te cantará,Who Will Sing To You?,Carlos Vermut,THE,2018-10-26,F,2018,,0,0,,,"['HOR', 'DRA']",https://www.youtube.com/watch?v=SpOjXpfxIFQ,https://www.imdb.com/title/tt6485304/mediaviewer/rm1483700480/?ref_=tt_ov_i,"Lila Cassen (Najwa Nimri) era la cantante española con más éxito de los noventa hasta que desapareció misteriosamente de un día para otro. Diez años después, Lila prepara su triunfal vuelta a los escenarios pero, poco antes de la esperada fecha, pierde la memoria al sufrir un accidente. Violeta (Eva Llorach) vive dominada por su conflictiva hija Marta (Natalia de Molina). Cada noche escapa de su realidad haciendo lo único que la hace feliz: imitar a Lila Cassen en el karaoke donde trabaja. Un día Violeta recibe una fascinante propuesta: enseñar a Lila Cassen a volver a ser Lila Cassen.","When Lila, a celebrated but fame-weary and amnesiac singer forgets how to perform, super-fan Violeta steps in to teach Lila how to be Lila once again.","['ES', 'FR']","['MAJ', 'MIN']","['independent home', 'artistic creation', 'natural', 'celebrity', 'superior-employee relationship', 'intergenerational friendship', 'homosociality', 'high rank employment', 'mentorship', 'caregiving', 'urban']",ES2018_009_01,Carme Elías,3,F,,WWE,UM,EM,AB,N,,0,0,,,
ES2018_010,La enfermedad del domingo,Sunday's Illness,Ramón Salazar,THE,2018-02-23,F,2018,Ramón Salazar,1973,0,M,ES,DRA,https://www.youtube.com/watch?v=DFhK6kUD04c,https://www.imdb.com/title/tt6053948/mediaviewer/rm2369542656/?ref_=tt_ov_i,"Anabel (Susi Sánchez) abandonó a su hija Chiara (Bárbara Lennie) cuando esta apenas tenía ocho años. Treinta y cinco años después, Chiara regresa con una extraña petición para su madre: que pasen diez días juntas. Anabel ve en ese viaje la oportunidad de recuperar a su hija, pero no sabe qué intenciones tiene Chiara.","Wealthy Anabel, 65, receives an unexpected visit from Chiara, the daughter she abandoned 30 years ago. Chiara has a request: that they spend 10 days together. Anabel goes out of guilt, but there are conditions of which she is unaware.",ES,MAJ,"['personal memory', 'abuse', 'marriage', 'natural', 'personal trauma', 'homosociality', 'return home', 'intergenerational conflict', 'motherhood', 'wealth', 'independent home']","['ES2018_010_01', 'ES2018_010_02']","['Susi Sánchez', 'Miguel Ángel Solá']",3,"['F', 'M']",HE,"['WLA', 'WWE']",UC,"[nan, 'UN']",AB,N,"[nan, 'Miguel Ángel Solá']","[0, 1950]",0,"[nan, 'M']","['AR', nan]",
ES2018_011,Mudar la piel,,"Cristóbal Fernández, Ana Schulz",THE,2018-10-04,D,2018,,0,0,,,"['DPE', 'DPA', 'SPY']",https://www.youtube.com/watch?v=mMMZHcy69zw,https://www.imdb.com/title/tt8769310/mediaviewer/rm1950055424/?ref_=tt_ov_i,"Juan es un mediador que trató de alcanzar la paz entre ETA y el gobierno español. Roberto es un espía de los servicios secretos que se infiltró en su vida durante años. Mudar la piel es la historia de Juan, el padre de la directora, y Roberto, el hombre que le espió. Ambos cultivan una insólita amistad a pesar de la traición. Mudar la piel también es la crónica de la relación de los cineastas con el espía y su dificultad para atrapar su escurridiza identidad.","After coming out from jail, Roberto and my father are still friends. A friendship that persists despite betrayal. The spy within is the story of my father and the man who spied him. The story of Juan, the mediator that struggled for peace between ETA and the Spanish Government, and Roberto, the agent of the Secret Services who was infiltrated in our lives for years. But it is also the chronicle of our relationship as filmmakers with the spy, and the difficulty to catch his slippery identity.",ES,MAJ,"['collective trauma', 'natural', 'homosociality', 'terrorism', 'fatherhood', 'state institutions', 'intragenerational friendship', 'mass media', 'regional identity', 'professional politics', 'friendship betrayal']",,,,,,,,,,,,0,0,,,
ES2018_012,El silencio de otros,The Silence of Others,Robert Bahar and Almudena Carracedo,THE,2018-11-16,D,2018,,0,0,,,"['DPA', 'DOB']",https://www.youtube.com/watch?v=i3ZEb8A6VKE,https://www.imdb.com/title/tt8099236/mediaviewer/rm2409000448/?ref_=tt_ov_i,"El silencio de otros' revela la lucha silenciada de las víctimas del largo régimen del General Franco, que continúan buscando justicia hasta nuestros días. Filmado a lo largo de seis años, la película sigue a las víctimas y los supervivientes del régimen franquista a medida que organizan la denominada “querella argentina” y confrontan un “pacto del olvido” sobre los crímenes que padecieron.","The Silence of Others reveals the epic struggle of victims of Spain's 40-year dictatorship under General Franco, who continue to seek justice to this day. Filmed over six years, the film follows the survivors as they organize the groundbreaking 'Argentine Lawsuit' and fight a state-imposed amnesia of crimes against humanity, and explores a country still divided four decades into democracy. Seven years in the making, The Silence of Others is the second documentary feature by Emmy-winning filmmakers Almudena Carracedo and Robert Bahar (Made in L.A.). It is being Executive Produced by Pedro Almodóvar, Agustín Almodóvar, and Esther García.","['ES', 'US']","['MAJ', 'MIN']","['class conflict', 'collective trauma', 'national identity', 'revenge', 'activism', 'class solidarity', 'personal trauma', 'rural', 'state institutions', 'grief', 'legacy', 'women empowerment', 'cultural memory']",,,,,,,,,,,,0,0,,,
ES2018_013,Mi querida cofradía,Hoplessly Devout,Marta Díaz de Lope Díaz,THE,2018-04-26,F,2018,,0,0,,,"['CRI', 'COM']",https://www.youtube.com/watch?v=sgwkIwonLhE,https://www.imdb.com/title/tt6984534/mediaviewer/rm3395242752/?ref_=tt_ov_i,"Carmen lleva más de 30 años desviviéndose por la hermandad de su pueblo y su sueño es convertirse en hermana mayor de la misma, siendo esto algo utópico en un círculo social aún en la actualidad representado por hombres principalmente. Después de producirse una votación, Ignacio es elegido hermano mayor y, tras un desafortunado accidente, Carmen lo deja inconsciente y tiene que esconderlo en su casa. Todo se complica cuando su hija discute con su marido, actual alcalde del pueblo, y decide volver a casa de su madre.",A woman in a Catholic brotherhood in the south of Spain tries to be president in a world traditionally reserved to men.,ES,MAJ,"['abuse', 'power', 'religion', 'in-laws', 'gender discrimination', 'homosociality', 'rural', 'intergenerational friendship', 'regional identity', 'motherhood', 'women empowerment', 'independent home']","['ES2018_013_03', 'ES2018_013_01', 'ES2018_013_02']","['Rosario Pardo', 'Juan Gea', 'Gloria Muñoz']","['2', '3']","['F', 'M']",HE,WWE,MC,"[nan, 'SE']",AB,N,"['Rosario Pardo', 'Juan Gea', 'Gloria Muñoz']","[1953, 1948, 1959]",0,"['F', 'M']",ES,
ES2018_014,El árbol de la sangre,The Tree of Blood,Julio Medem,THE,2018-10-31,F,2018,Julio Medem,1958,0,M,ES,"['THR', 'DRA']",https://www.youtube.com/watch?v=RkVVw285OQ8,https://www.imdb.com/title/tt6433832/mediaviewer/rm3479272448/?ref_=tt_ov_i,"Marc (Álvaro Cervantes) y Rebeca (Úrsula Corberó) son una joven pareja que viaja hasta un antiguo caserío vasco que perteneció a su familia. Allí escribirán la historia común de sus raíces familiares, creando así un gran árbol genealógico donde se cobijan relaciones de amor, desamor, sexo, locura, celos e infidelidades, y bajo el que también yace una historia repleta de secretos y tragedias.",Rebeca and Marc make a travel to discover their mutual family pasts in Rebeca's grandparents house.,ES,MAJ,"['collective trauma', 'abuse', 'non-human companionship', 'parenthood', 'natural', 'superior-employee relationship', 'extended family', 'personal trauma', 'return home', 'grandparenthood', 'intergenerational conflict', 'multigenerational family', 'regional identity', 'ecology']","['ES2018_014_01', 'ES2018_014_02', 'ES2018_014_04', 'ES2018_014_03']","['Ángela Molina', 'Josep Maria Pou', 'Luisa Gavasa', 'Emilio Gutiérrez Caba']",3,"['F', 'M']",HE,WWE,"['MC', 'UM', nan]","[nan, 'SE']",AB,N,"['Josep Maria Pou', 'Luisa Gavasa', nan, 'Emilio Gutiérrez Caba']","[0, 1944, 1941, 1951]",0,"['F', nan, 'M']","['ES', nan]",
ES2018_015,Oreina,The Deer,Koldo Amandoz,THE,2018-09-28,F,2018,Koldo Amandoz,1973,0,M,ES,"['COA', 'DRA']",https://www.youtube.com/watch?v=ojK49RJjwQc,https://www.imdb.com/title/tt9057154/mediaviewer/rm4129128192/?ref_=tt_ov_i,"Khalil es un joven desarraigado que vive en la periferia de la ciudad, allí donde los polígonos industriales confluyen con el río y la marisma. Khalil se busca la vida como puede y pasa los días junto a un viejo furtivo, que comparte una casa en la orilla del río con un hermano con el que no se habla desde hace años. En las orillas de la marisma, las mareas marcan el tiempo del amor y el desamor, de la amistad y la venganza.","Khalil is an uprooted young man who lives small tricks in a border area where industrial buildings and swamps rub shoulders. He regularly visits Jose Ramon, an old man with a troubled past who lives in a house by the river. This house he shares it with his brother Martin, whom he has not spoken to for years. In the swamp, more or less lost souls rub shoulders, without necessarily crossing each other.",ES,MAJ,"['personal memory', 'self-employment', 'natural', 'interracial relationships', 'migration', 'intergenerational friendship', 'homosociality', 'regional identity', 'brotherhood', 'mentorship', 'precarity', 'independent home']","['ES2018_015_02', 'ES2018_015_01']","['Ramón Agirre', 'Patxi Bisquert']",3,M,"['HE', nan]",WWE,"['LM', 'LC']","[nan, 'SE']",AB,N,"['Ramón Agirre', 'Patxi Bisquert']","[1952, 1949]",0,M,ES,
ES2018_016,The Man Who Killed Don Quixote,,Terry Gilliam,THE,2018-06-01,F,2018,,0,0,,,"['ROA', 'MET', 'ADV', 'DRA', 'COM']",https://www.youtube.com/watch?v=yiiRZJUTT2k,https://www.imdb.com/title/tt1318517/mediaviewer/rm3143394816/?ref_=tt_ov_i,"Toby, un director de cine muy cínico, se ve envuelto en los estrafalarios delirios de un viejo zapatero español que se cree el mismo Don Quijote. A lo largo de sus aventuras cómicas, y cada vez más surrealistas, Toby se ve abocado a enfrentarse con las trágicas repercusiones de la película que rodó cuando era un joven idealista, una película que cambió los sueños y esperanzas de un pequeño pueblo español para siempre. ¿Podrá Toby reparar los daños y recuperar su propia humanidad? ¿Podrá Don Quijote sobrevivir a su propia locura y muerte inminente? ¿El amor lo conquistará todo?","Toby, a disillusioned film director, is pulled into a world of time-jumping fantasy when a Spanish cobbler believes himself to be Sancho Panza. He gradually becomes unable to tell dreams from reality.","['FR', 'GB', 'ES', 'BE', 'PT']","['MAJ', 'MIN']","['personal memory', 'high rank employment', 'mental illness', 'wealth', 'cultural memory', 'abuse', 'marriage', 'infidelity', 'artistic creation', 'power', 'ageism', 'desire', 'intragenerational friendship', 'technology', 'non-human companionship', 'search for meaning', 'superior-employee relationship', 'homosociality', 'rural', 'crime', 'mentorship', 'may-december', 'disappearing professions']","['ES2018_016_02', 'ES2018_016_01']","['Jonathan Pryce', 'Stellan Skarsgård']",3,M,HE,"['WNA', 'WWE']","['UC', 'LM']","['UN', 'SE']","['AB', 'CI']",N,"['Jonathan Pryce', nan]","[0, 1947]",0,"[nan, 'M']","['GB', nan]",
ES2018_017,En las estrellas,Up Among the Stars,Zoe Berriatúa,THE,2018-08-31,F,2018,Zoe Berriatúa,1978,0,M,ES,"['MET', 'FAN', 'ROM', 'COA', 'DRA']",https://www.youtube.com/watch?v=eTCQx5vYjYc,https://www.imdb.com/title/tt6984530/mediaviewer/rm1262576128/?ref_=tt_ov_i,"Víctor es un director de cine al que le superan sus propias desgracias. Es alcohólico, está en paro y terriblemente deprimido, en gran parte a causa de la muerte de su mujer. Sin embargo, Víctor sigue siendo el mejor en una cosa: contarle historias fantásticas a su hijo de nueve años, Ingmar. Dichas historias son cada uno de los guiones que sueña con dirigir en un futuro, cuando reúna todos los recursos necesarios. Víctor e Ingmar comparten un presente lleno de tristeza y precariedad, pero también plagado de robots y localizaciones de películas que han visto juntos. A pesar de formar un gran equipo, sus problemas se multiplicarán cuando los demás empiecen a cuestionar su papel como padre.","Victor is a washed-up film director, gone to seed since the death of his wife, struggling to support his son Ingmar (named after Ingmar Bergman) with no income and no work. His only friends are a family who manage a run-down cinema with a stockroom full of celluloid classics that nobody pays to see. Victor revels in dreams of past glories, when 'the Americans' sought him for his expertise in special effects, although his recent CV comprises a hamfisted documentary and a silent film about Ancient Greeks, so bad that the only thing people (mis)remember is the Romans and that nobody wants to watch silent films anymore. Ingmar, uninterested in cinematic greats, is happy to watch monster films while his father drinks. Victor keeps busy making films that he never completes, using Ingmar as his cast and crew, while trying to secure funding for his magnum opus, dodging a social worker with concerns about the child, and chasing an inheritance controlled by his estranged sister and debts owed by a former colleague who now films commercial ads. The plot of his planned film hinges on an idealised love story to replace the very real tragedy of his marriage, using fantastical sets and old-school special effects. Eventually Victor must accept reality and tell Ingmar the truth, but not before one last adventure.",ES,MAJ,"['grandmotherhood', 'education', 'in-laws', 'homelessness', 'grief', 'substance abuse', 'urban']","['ES2018_017_02', 'ES2018_017_01']","['Magüi Mira', 'Kiti Mánver']","['4', '3']",F,,WWE,MC,"['EM', nan]",AB,N,"[nan, 'Kiti Mánver']","[0, 1953]",0,"['F', nan]","['ES', nan]",
ES2018_018,Figuras,Figures,Eugenio Canevari,FES,2018-09-25,F,2018,Eugenio Canevari,0,0,M,AR,DRA,https://www.imdb.com/title/tt7730856/?ref_=ev_nom,https://www.imdb.com/title/tt7730856/mediaviewer/rm2638511104/?ref_=tt_ov_i,"Stella, una mujer argentina que vive en España, sufre esclerosis lateral amiotrófica (ELA) y necesita atención constante. Paco, su compañero desde hace mucho tiempo, la ayuda a moverse, comer y comunicarse. Valeria, la hija de Stella, los visita esporádicamente, y angustiada por el visible deterioro de su madre, encuentra una vía de escape saliendo de fiesta. Mientras esperan una respuesta sobre un piso de protección oficial, tratan de lidiar con la situación a través del humor y el amor. Una familia real interpretando una historia real.",The last moments in the life of an ALS patient.,"['ES', 'AR']","['MAJ', 'MIN']","['disability', 'technology', 'marriage', 'body norms', 'daily routine', 'motherhood', 'physical illness', 'caregiving', 'independent home', 'medical treatment']","['ES2018_018_02', 'ES2018_018_01']","['Francisco Domínguez', 'Stella Maris Santo']",3,"['F', 'M']",HE,"['WLA', 'WWE']",MC,"[nan, 'UN']","['AB', 'CI']","['Y', 'N']","['Francisco Domínguez', 'Stella Maris Santo']",0,0,"['F', 'M']","['ES', 'AR']",
ES2018_019,Trote,,Xacio Baño,THE,2018-12-14,F,2018,Xacio Baño,1983,0,M,ES,DRA,https://www.youtube.com/watch?v=zbrQ5tKXl7Q,https://www.imdb.com/title/tt7534342/mediaviewer/rm1812428544/?ref_=tt_ov_i,"Hija de. Hermana de. Carme vive en una aldea de las montañas del interior de Galicia junto a su padre Ramón, con el que apenas se comunica, y su madre enferma. Trabaja en una panadería y necesita escapar de ese ambiente opresivo, pero las circunstancias siempre le impidieron dar el paso. Trotar. Huir.","Carme lives in a mountain village in Galicia with her sick mother and father Ramón, with whom she hardly speaks. Working in a bakery, she feels the urge to escape from this oppressive atmosphere, but circumstances always seem to stop her. But during the ""Rapa das Bestas"" weekend - a celebration of the age-old struggle between man and horse - Carme's older brother, Luís, comes home with his wife María.","['ES', 'LT']","['MAJ', 'MIN']","['festivities', 'non-human companionship', 'self-employment', 'religion', 'daily routine', 'ecology', 'fatherhood', 'rural', 'regional identity', 'independent home']","['ES2018_019_01', 'ES2018_019_02']","['Celso Bugallo', 'Tatán']",3,M,"['HE', nan]",WWE,LM,"[nan, 'SE']",AB,N,"['Tatán', nan]","[0, 1954]",0,"[nan, 'M']","['ES', nan]",
ES2018_020,Cuando dejes de quererme,When You No Longer Love Me,Igor Legarreta,THE,2018-02-16,F,2018,,0,0,,,"['DTH', 'NOIR', 'DRA']",https://www.youtube.com/watch?v=3h6FcpM61a8,https://www.imdb.com/title/tt3674018/mediaviewer/rm1918201344/?ref_=tt_ov_i,"Laura (Flor Torrente) vive en Buenos Aires con su padrastro Fredo (Eduardo Blanco). Siendo una niña, ella y su madre se marcharon del País Vasco, supuestamente tras ser abandonadas por su padre. Pero un día recibe una llamada desde España: el cuerpo de su padre acaba de ser encontrado enterrado en un bosque cercano. Las pruebas forenses han sido claras: Félix Careaga (Eneko Sagardoy) murió hace más de 30 años asesinado de un disparo en la nuca. Laura decide volar a España junto a Fredo para enterrar a su padre. En su viaje conocerá a Javier Egoskue (Miki Esparbé), agente de seguros, que comunica a Laura la exis­tencia de un seguro de vida firmado por su padre. Egoskue, intrigado por la historia del asesinato y atraído por Laura, emprenderá junto a ella y Fredo una particular investigación para descubrir quién acabó con la vida de Félix Careaga.",An Argentinian girl returns to her natal town on Basque Country to discover who killed her father.,"['ES', 'AR']","['MAJ', 'MIN']","['widowhood', 'personal memory', 'abuse', 'power', 'religion', 'extended family', 'fatherhood', 'rural', 'return home', 'high rank employment', 'crime', 'state institutions', 'regional identity', 'cultural memory']","['ES2018_020_04', 'ES2018_020_05', 'ES2018_020_02', 'ES2018_020_01', 'ES2018_020_03', 'ES2018_020_06']","['Mario Pardo', 'Eduardo Blanco', 'Itziar Aizpuru', 'Joaquín Climent', 'Kandido Uranga', 'Antonio Dechent']","['2', '4', '3']","['F', 'M']","['HE', nan]","['WLA', 'WWE']","['MC', 'UM', nan]","['RE', nan, 'EM']","['AB', nan]",N,"['Mario Pardo', 'Eduardo Blanco', nan, 'Joaquín Climent', 'Kandido Uranga']","[0, 1955, 1944, 1958]",0,"[nan, 'M']","['ES', nan]",
